,item,itemLabel,NobelAPI,id,name_en,name_se,link,gender,awardYear,category,sameas,WD_Nobel,linkjson,linkhtml,wd
528,http://www.wikidata.org/entity/Q42013,Anwar Sadat,538,538,Anwar al-Sadat,Anwar al-Sadat,https://api.nobelprize.org/2/laureate/538,male,1978,Peace,"['https://www.wikidata.org/wiki/Q42013', 'https://en.wikipedia.org/wiki/Anwar_Sadat']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=538'>json</a>,<a href='https://www.nobelprize.org/laureate/538'>html</a>,<a href='http://www.wikidata.org/entity/Q42013'>Wikidata</a>
529,http://www.wikidata.org/entity/Q130873,Menachem Begin,539,539,Menachem Begin,Menachem Begin,https://api.nobelprize.org/2/laureate/539,male,1978,Peace,"['https://www.wikidata.org/wiki/Q130873', 'https://en.wikipedia.org/wiki/Menachem_Begin']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=539'>json</a>,<a href='https://www.nobelprize.org/laureate/539'>html</a>,<a href='http://www.wikidata.org/entity/Q130873'>Wikidata</a>
530,http://www.wikidata.org/entity/Q30547,Mother Teresa,540,540,Mother Teresa ,Moder Teresa,https://api.nobelprize.org/2/laureate/540,female,1979,Peace,"['https://www.wikidata.org/wiki/Q30547', 'https://en.wikipedia.org/wiki/Mother_Teresa']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=540'>json</a>,<a href='https://www.nobelprize.org/laureate/540'>html</a>,<a href='http://www.wikidata.org/entity/Q30547'>Wikidata</a>
531,http://www.wikidata.org/entity/Q206505,Adolfo Pérez Esquivel,541,541,Adolfo Pérez Esquivel,Adolfo Pérez Esquivel,https://api.nobelprize.org/2/laureate/541,male,1980,Peace,"['https://www.wikidata.org/wiki/Q206505', 'https://en.wikipedia.org/wiki/Adolfo_Pérez_Esquivel']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=541'>json</a>,<a href='https://www.nobelprize.org/laureate/541'>html</a>,<a href='http://www.wikidata.org/entity/Q206505'>Wikidata</a>
532,http://www.wikidata.org/entity/Q152437,Alva Myrdal,543,543,Alva Myrdal,Alva Myrdal,https://api.nobelprize.org/2/laureate/543,female,1982,Peace,"['https://www.wikidata.org/wiki/Q152437', 'https://en.wikipedia.org/wiki/Alva_Myrdal']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=543'>json</a>,<a href='https://www.nobelprize.org/laureate/543'>html</a>,<a href='http://www.wikidata.org/entity/Q152437'>Wikidata</a>
533,http://www.wikidata.org/entity/Q203843,Alfonso García Robles,544,544,Alfonso García Robles,Alfonso García Robles,https://api.nobelprize.org/2/laureate/544,male,1982,Peace,"['https://www.wikidata.org/wiki/Q203843', 'https://en.wikipedia.org/wiki/Alfonso_García_Robles']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=544'>json</a>,<a href='https://www.nobelprize.org/laureate/544'>html</a>,<a href='http://www.wikidata.org/entity/Q203843'>Wikidata</a>
534,http://www.wikidata.org/entity/Q444,Lech Wałęsa,545,545,Lech Walesa,Lech Walesa,https://api.nobelprize.org/2/laureate/545,male,1983,Peace,"['https://www.wikidata.org/wiki/Q444', 'https://en.wikipedia.org/wiki/Lech_Wałęsa']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=545'>json</a>,<a href='https://www.nobelprize.org/laureate/545'>html</a>,<a href='http://www.wikidata.org/entity/Q444'>Wikidata</a>
535,http://www.wikidata.org/entity/Q43033,Desmond Tutu,546,546,Desmond Tutu,Desmond Tutu,https://api.nobelprize.org/2/laureate/546,male,1984,Peace,"['https://www.wikidata.org/wiki/Q43033', 'https://en.wikipedia.org/wiki/Desmond_Tutu']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=546'>json</a>,<a href='https://www.nobelprize.org/laureate/546'>html</a>,<a href='http://www.wikidata.org/entity/Q43033'>Wikidata</a>
536,http://www.wikidata.org/entity/Q245385,International Physicians for the Prevention of Nuclear War,547,547,,,https://api.nobelprize.org/2/laureate/547,,1985,Peace,"['https://www.wikidata.org/wiki/Q245385', 'https://en.wikipedia.org/wiki/International_Physicians_for_the_Prevention_of_Nuclear_War']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=547'>json</a>,<a href='https://www.nobelprize.org/laureate/547'>html</a>,<a href='http://www.wikidata.org/entity/Q245385'>Wikidata</a>
537,http://www.wikidata.org/entity/Q18391,Elie Wiesel,548,548,Elie Wiesel,Elie Wiesel,https://api.nobelprize.org/2/laureate/548,male,1986,Peace,"['https://www.wikidata.org/wiki/Q18391', 'https://en.wikipedia.org/wiki/Elie_Wiesel']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=548'>json</a>,<a href='https://www.nobelprize.org/laureate/548'>html</a>,<a href='http://www.wikidata.org/entity/Q18391'>Wikidata</a>
538,http://www.wikidata.org/entity/Q49344,Óscar Arias Sánchez,549,549,Oscar Arias Sánchez,Oscar Arias Sánchez,https://api.nobelprize.org/2/laureate/549,male,1987,Peace,"['https://www.wikidata.org/wiki/Q49344', 'https://en.wikipedia.org/wiki/Óscar_Arias']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=549'>json</a>,<a href='https://www.nobelprize.org/laureate/549'>html</a>,<a href='http://www.wikidata.org/entity/Q49344'>Wikidata</a>
539,http://www.wikidata.org/entity/Q219575,United Nations peacekeeping,550,550,,,https://api.nobelprize.org/2/laureate/550,,1988,Peace,"['https://www.wikidata.org/wiki/Q219575', 'https://en.wikipedia.org/wiki/United_Nations_peacekeeping']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=550'>json</a>,<a href='https://www.nobelprize.org/laureate/550'>html</a>,<a href='http://www.wikidata.org/entity/Q219575'>Wikidata</a>
540,http://www.wikidata.org/entity/Q17293,His Holiness the Dalai Lama 14 Tendzin Gyatso,551,551,The 14th Dalai Lama ,Den 14:e Dalai Lama,https://api.nobelprize.org/2/laureate/551,male,1989,Peace,"['https://www.wikidata.org/wiki/Q17293', 'https://en.wikipedia.org/wiki/14th_Dalai_Lama']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=551'>json</a>,<a href='https://www.nobelprize.org/laureate/551'>html</a>,<a href='http://www.wikidata.org/entity/Q17293'>Wikidata</a>
541,http://www.wikidata.org/entity/Q30487,Mikhail Gorbachev,552,552,Mikhail Gorbachev,Michail Gorbatjov,https://api.nobelprize.org/2/laureate/552,male,1990,Peace,"['https://www.wikidata.org/wiki/Q30487', 'https://en.wikipedia.org/wiki/Mikhail_Gorbachev']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=552'>json</a>,<a href='https://www.nobelprize.org/laureate/552'>html</a>,<a href='http://www.wikidata.org/entity/Q30487'>Wikidata</a>
542,http://www.wikidata.org/entity/Q36740,Aung San Suu Kyi,553,553,Aung San Suu Kyi ,Aung San Suu Kyi ,https://api.nobelprize.org/2/laureate/553,female,1991,Peace,"['https://www.wikidata.org/wiki/Q36740', 'https://en.wikipedia.org/wiki/Aung_San_Suu_Kyi']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=553'>json</a>,<a href='https://www.nobelprize.org/laureate/553'>html</a>,<a href='http://www.wikidata.org/entity/Q36740'>Wikidata</a>
543,http://www.wikidata.org/entity/Q188620,Rigoberta Menchú,554,554,Rigoberta Menchú Tum,Rigoberta Menchú Tum,https://api.nobelprize.org/2/laureate/554,female,1992,Peace,"['https://www.wikidata.org/wiki/Q188620', 'https://en.wikipedia.org/wiki/Rigoberta_Menchú']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=554'>json</a>,<a href='https://www.nobelprize.org/laureate/554'>html</a>,<a href='http://www.wikidata.org/entity/Q188620'>Wikidata</a>
544,http://www.wikidata.org/entity/Q8023,Nelson Mandela,555,555,Nelson Mandela,Nelson Mandela,https://api.nobelprize.org/2/laureate/555,male,1993,Peace,"['https://www.wikidata.org/wiki/Q8023', 'https://en.wikipedia.org/wiki/Nelson_Mandela']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=555'>json</a>,<a href='https://www.nobelprize.org/laureate/555'>html</a>,<a href='http://www.wikidata.org/entity/Q8023'>Wikidata</a>
545,http://www.wikidata.org/entity/Q151813,F. W. de Klerk,556,556,F.W. de Klerk,F.W. de Klerk,https://api.nobelprize.org/2/laureate/556,male,1993,Peace,"['https://www.wikidata.org/wiki/Q151813', 'https://en.wikipedia.org/wiki/F._W._de_Klerk']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=556'>json</a>,<a href='https://www.nobelprize.org/laureate/556'>html</a>,<a href='http://www.wikidata.org/entity/Q151813'>Wikidata</a>
546,http://www.wikidata.org/entity/Q34211,Yasser Arafat,557,557,Yasser Arafat,Yasser Arafat,https://api.nobelprize.org/2/laureate/557,male,1994,Peace,"['https://www.wikidata.org/wiki/Q34211', 'https://en.wikipedia.org/wiki/Yasser_Arafat']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=557'>json</a>,<a href='https://www.nobelprize.org/laureate/557'>html</a>,<a href='http://www.wikidata.org/entity/Q34211'>Wikidata</a>
547,http://www.wikidata.org/entity/Q57410,Shimon Peres,558,558,Shimon Peres,Shimon Peres,https://api.nobelprize.org/2/laureate/558,male,1994,Peace,"['https://www.wikidata.org/wiki/Q57410', 'https://en.wikipedia.org/wiki/Shimon_Peres']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=558'>json</a>,<a href='https://www.nobelprize.org/laureate/558'>html</a>,<a href='http://www.wikidata.org/entity/Q57410'>Wikidata</a>
548,http://www.wikidata.org/entity/Q34060,Yitzhak Rabin,559,559,Yitzhak Rabin,Yitzhak Rabin,https://api.nobelprize.org/2/laureate/559,male,1994,Peace,"['https://www.wikidata.org/wiki/Q34060', 'https://en.wikipedia.org/wiki/Yitzhak_Rabin']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=559'>json</a>,<a href='https://www.nobelprize.org/laureate/559'>html</a>,<a href='http://www.wikidata.org/entity/Q34060'>Wikidata</a>
549,http://www.wikidata.org/entity/Q219982,Joseph Rotblat,560,560,Joseph Rotblat,Joseph Rotblat,https://api.nobelprize.org/2/laureate/560,male,1995,Peace,"['https://www.wikidata.org/wiki/Q219982', 'https://en.wikipedia.org/wiki/Joseph_Rotblat']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=560'>json</a>,<a href='https://www.nobelprize.org/laureate/560'>html</a>,<a href='http://www.wikidata.org/entity/Q219982'>Wikidata</a>
550,http://www.wikidata.org/entity/Q381282,Pugwash Conferences on Science and World Affairs,561,561,,,https://api.nobelprize.org/2/laureate/561,,1995,Peace,"['https://www.wikidata.org/wiki/Q381282', 'https://en.wikipedia.org/wiki/Pugwash_Conferences_on_Science_and_World_Affairs']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=561'>json</a>,<a href='https://www.nobelprize.org/laureate/561'>html</a>,<a href='http://www.wikidata.org/entity/Q381282'>Wikidata</a>
551,http://www.wikidata.org/entity/Q234001,Carlos Filipe Ximenes Belo,562,562,Carlos Filipe Ximenes Belo,Carlos Filipe Ximenes Belo,https://api.nobelprize.org/2/laureate/562,male,1996,Peace,"['https://www.wikidata.org/wiki/Q234001', 'https://en.wikipedia.org/wiki/Carlos_Filipe_Ximenes_Belo']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=562'>json</a>,<a href='https://www.nobelprize.org/laureate/562'>html</a>,<a href='http://www.wikidata.org/entity/Q234001'>Wikidata</a>
552,http://www.wikidata.org/entity/Q11665,José Ramos-Horta,563,563,José Ramos-Horta,José Ramos-Horta,https://api.nobelprize.org/2/laureate/563,male,1996,Peace,"['https://www.wikidata.org/wiki/Q11665', 'https://en.wikipedia.org/wiki/José_Ramos-Horta']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=563'>json</a>,<a href='https://www.nobelprize.org/laureate/563'>html</a>,<a href='http://www.wikidata.org/entity/Q11665'>Wikidata</a>
553,http://www.wikidata.org/entity/Q325523,International Campaign to Ban Landmines,564,564,,,https://api.nobelprize.org/2/laureate/564,,1997,Peace,"['https://www.wikidata.org/wiki/Q325523', 'https://en.wikipedia.org/wiki/International_Campaign_to_Ban_Landmines']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=564'>json</a>,<a href='https://www.nobelprize.org/laureate/564'>html</a>,<a href='http://www.wikidata.org/entity/Q325523'>Wikidata</a>
554,http://www.wikidata.org/entity/Q211239,Jody Williams,565,565,Jody Williams,Jody Williams,https://api.nobelprize.org/2/laureate/565,female,1997,Peace,"['https://www.wikidata.org/wiki/Q211239', 'https://en.wikipedia.org/wiki/Jody_Williams']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=565'>json</a>,<a href='https://www.nobelprize.org/laureate/565'>html</a>,<a href='http://www.wikidata.org/entity/Q211239'>Wikidata</a>
555,http://www.wikidata.org/entity/Q193630,John Hume,566,566,John Hume,John Hume,https://api.nobelprize.org/2/laureate/566,male,1998,Peace,"['https://www.wikidata.org/wiki/Q193630', 'https://en.wikipedia.org/wiki/John_Hume']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=566'>json</a>,<a href='https://www.nobelprize.org/laureate/566'>html</a>,<a href='http://www.wikidata.org/entity/Q193630'>Wikidata</a>
556,http://www.wikidata.org/entity/Q192556,David Trimble,567,567,David Trimble,David Trimble,https://api.nobelprize.org/2/laureate/567,male,1998,Peace,"['https://www.wikidata.org/wiki/Q192556', 'https://en.wikipedia.org/wiki/David_Trimble']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=567'>json</a>,<a href='https://www.nobelprize.org/laureate/567'>html</a>,<a href='http://www.wikidata.org/entity/Q192556'>Wikidata</a>
557,http://www.wikidata.org/entity/Q49330,Médecins Sans Frontières,568,568,,,https://api.nobelprize.org/2/laureate/568,,1999,Peace,"['https://www.wikidata.org/wiki/Q49330', 'https://en.wikipedia.org/wiki/Médecins_Sans_Frontières']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=568'>json</a>,<a href='https://www.nobelprize.org/laureate/568'>html</a>,<a href='http://www.wikidata.org/entity/Q49330'>Wikidata</a>
558,http://www.wikidata.org/entity/Q42247,Sully Prudhomme,569,569,Sully Prudhomme,Sully Prudhomme,https://api.nobelprize.org/2/laureate/569,male,1901,Literature,"['https://www.wikidata.org/wiki/Q42247', 'https://en.wikipedia.org/wiki/Sully_Prudhomme']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=569'>json</a>,<a href='https://www.nobelprize.org/laureate/569'>html</a>,<a href='http://www.wikidata.org/entity/Q42247'>Wikidata</a>
559,http://www.wikidata.org/entity/Q25351,Theodor Mommsen,571,571,Theodor Mommsen,Theodor Mommsen,https://api.nobelprize.org/2/laureate/571,male,1902,Literature,"['https://www.wikidata.org/wiki/Q25351', 'https://en.wikipedia.org/wiki/Theodor_Mommsen']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=571'>json</a>,<a href='https://www.nobelprize.org/laureate/571'>html</a>,<a href='http://www.wikidata.org/entity/Q25351'>Wikidata</a>
560,http://www.wikidata.org/entity/Q46405,Bjørnstjerne Bjørnson,572,572,Bjørnstjerne Bjørnson,Bjørnstjerne Bjørnson,https://api.nobelprize.org/2/laureate/572,male,1903,Literature,"['https://www.wikidata.org/wiki/Q46405', 'https://en.wikipedia.org/wiki/Bjørnstjerne_Bjørnson']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=572'>json</a>,<a href='https://www.nobelprize.org/laureate/572'>html</a>,<a href='http://www.wikidata.org/entity/Q46405'>Wikidata</a>
561,http://www.wikidata.org/entity/Q42596,Frédéric Mistral,573,573,Frédéric Mistral,Frédéric Mistral,https://api.nobelprize.org/2/laureate/573,male,1904,Literature,"['https://www.wikidata.org/wiki/Q42596', 'https://en.wikipedia.org/wiki/Frédéric_Mistral']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=573'>json</a>,<a href='https://www.nobelprize.org/laureate/573'>html</a>,<a href='http://www.wikidata.org/entity/Q42596'>Wikidata</a>
562,http://www.wikidata.org/entity/Q127349,José Echegaray,574,574,José Echegaray,José Echegaray,https://api.nobelprize.org/2/laureate/574,male,1904,Literature,"['https://www.wikidata.org/wiki/Q127349', 'https://en.wikipedia.org/wiki/José_Echegaray']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=574'>json</a>,<a href='https://www.nobelprize.org/laureate/574'>html</a>,<a href='http://www.wikidata.org/entity/Q127349'>Wikidata</a>
563,http://www.wikidata.org/entity/Q41502,Henryk Sienkiewicz,575,575,Henryk Sienkiewicz,Henryk Sienkiewicz,https://api.nobelprize.org/2/laureate/575,male,1905,Literature,"['https://www.wikidata.org/wiki/Q41502', 'https://en.wikipedia.org/wiki/Henryk_Sienkiewicz']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=575'>json</a>,<a href='https://www.nobelprize.org/laureate/575'>html</a>,<a href='http://www.wikidata.org/entity/Q41502'>Wikidata</a>
564,http://www.wikidata.org/entity/Q43440,Giosuè Carducci,576,576,Giosuè Carducci,Giosuè Carducci,https://api.nobelprize.org/2/laureate/576,male,1906,Literature,"['https://www.wikidata.org/wiki/Q43440', 'https://en.wikipedia.org/wiki/Giosuè_Carducci']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=576'>json</a>,<a href='https://www.nobelprize.org/laureate/576'>html</a>,<a href='http://www.wikidata.org/entity/Q43440'>Wikidata</a>
565,http://www.wikidata.org/entity/Q34743,Rudyard Kipling,577,577,Rudyard Kipling,Rudyard Kipling,https://api.nobelprize.org/2/laureate/577,male,1907,Literature,"['https://www.wikidata.org/wiki/Q34743', 'https://en.wikipedia.org/wiki/Rudyard_Kipling']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=577'>json</a>,<a href='https://www.nobelprize.org/laureate/577'>html</a>,<a href='http://www.wikidata.org/entity/Q34743'>Wikidata</a>
566,http://www.wikidata.org/entity/Q47695,Rudolf Christoph Eucken,578,578,Rudolf Eucken,Rudolf Eucken,https://api.nobelprize.org/2/laureate/578,male,1908,Literature,"['https://www.wikidata.org/wiki/Q47695', 'https://en.wikipedia.org/wiki/Rudolf_Christoph_Eucken']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=578'>json</a>,<a href='https://www.nobelprize.org/laureate/578'>html</a>,<a href='http://www.wikidata.org/entity/Q47695'>Wikidata</a>
567,http://www.wikidata.org/entity/Q44519,Selma Lagerlöf,579,579,Selma Lagerlöf,Selma Lagerlöf,https://api.nobelprize.org/2/laureate/579,female,1909,Literature,"['https://www.wikidata.org/wiki/Q44519', 'https://en.wikipedia.org/wiki/Selma_Lagerlöf']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=579'>json</a>,<a href='https://www.nobelprize.org/laureate/579'>html</a>,<a href='http://www.wikidata.org/entity/Q44519'>Wikidata</a>
568,http://www.wikidata.org/entity/Q76487,Paul Heyse,580,580,Paul Heyse,Paul Heyse,https://api.nobelprize.org/2/laureate/580,male,1910,Literature,"['https://www.wikidata.org/wiki/Q76487', 'https://en.wikipedia.org/wiki/Paul_Heyse']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=580'>json</a>,<a href='https://www.nobelprize.org/laureate/580'>html</a>,<a href='http://www.wikidata.org/entity/Q76487'>Wikidata</a>
